Opportunity_ID;Customer Name;Customer_Segment;Sector;Country;Customer_Status;Annual_Speed;Length_Of_Sales_Cycle;Product_Name;Highest_Contract_Level;Compelling_Event;RFP;Sales_Engineer_Engaged;Services_Included;Customer_Meeting;License;Contacts;Opportunity_Value
AGN45607 CRL;Agnes Varda CRL;Fortune500;Finserv;Russia;current customer;Medium;1 Year;Application Server;C-Level;No;No;No;No;48;153;173;128000
ALB92867 CRL;Albert Brooks CRL;Enterprise;Manufacturing;Brazil;prior customer;Small;6 Months;ERP;Manager Level;No;Yes;No;Yes;15;67;111;68000
EDW12556 CRL;Edward Burns CRL;SMB;Consumer Product;UK;current customer;Medium;6 Months;Portal;Individual Contributor Level;Yes;No;Yes;Yes;23;118;141;44000
PET44474 CRL;Peter King CRL;SMB;Apparel;France;prospect;Medium;1 Year;Web Server;Individual Contributor Level;Yes;No;No;Yes;25;22;65;34000
DOU46893 CRL;Douglas Barker CRL;SMB;Manufacturing;China;current customer;Big;1 Year;Database;Manager Level;No;Yes;No;No;31;56;47;27000
JAN98396 CRL;Janett Adams CRL;SMB;Healthcare;UK;prospect;Huge;18 Months;Security;Manager Level;Yes;Yes;No;Yes;4;148;47;44000
DAV78595 CRL;David Lynch CRL;SMB;High tech;China;current customer;Huge;1 Year;Identity Server;C-Level;No;No;No;No;37;220;114;154000
RON25902 CRL;Ronald Bey CRL;Enterprise;Apparel;Italy;current customer;Huge;1 Year;Application Server;Manager Level;No;Yes;Yes;Yes;13;277;49;70000
LAM48035 CRL;Lampen-Markt GmbH CRL;Enterprise;Construction;Brazil;prior customer;Large;6 Months;Web Server;Manager Level;Yes;No;Yes;Yes;11;162;49;66000
OME73859 CRL;Omega Soft-Hardware Markt CRL;Fortune500;Manufacturing;China;prospect;Huge;1 Month;Portal;Manager Level;No;Yes;No;Yes;11;137;83;44000
AUT39988 CRL;Autohaus Franzl GmbH CRL;Fortune500;High tech;Brazil;prior customer;Medium;1 Month;Identity Server;C-Level;Yes;No;No;No;13;112;52;49000
INS18280 CRL;Institut fuer Umweltforschung CRL;Enterprise;Finserv;China;prior customer;Small;1 Year;Application Server;C-Level;Yes;No;No;No;8;133;145;67000
KAR12527 CRL;Karsson High Tech Markt CRL;Fortune500;Construction;Germany;current customer;Small;1 Year;Web Server;C-Level;Yes;Yes;No;Yes;26;496;113;134000
ERL60013 CRL;ERL Freiburg CRL;Fortune500;Manufacturing;UK;prospect;Big;6 Months;Analytics;Manager Level;No;No;No;No;13;97;40;29000
PHU17533 CRL;Phundix KG CRL;Fortune500;Retail;India;prior customer;Huge;1 Month;Identity Server;Manager Level;Yes;No;No;Yes;16;102;59;64000
HIT68526 CRL;Hitech AG CRL;Enterprise;Finserv;North America;prior customer;Medium;2 Years;Identity Server;C-Level;No;Yes;Yes;No;28;112;108;40000
CBD77782 CRL;CBD Computer Based Design CRL;Enterprise;Consumer Product;France;prior customer;Big;6 Months;Application Server;Manager Level;Yes;No;No;No;11;111;44;44000
MOT12717 CRL;Motomarkt Stuttgart GmbH CRL;SMB;Consumer Product;Japan;prior customer;Small;1 Year;Security;Manager Level;No;No;No;Yes;19;196;115;62000
COM49334 CRL;Computer Competence Center CRL;SMB;Retail;France;current customer;Big;6 Months;ERP;Manager Level;Yes;Yes;No;No;20;48;145;46000
MIN82401 CRL;Minerva Energieversorgung GmbH CRL;Enterprise;Goods;Japan;prior customer;Large;1 Year;Application Server;C-Level;Yes;Yes;Yes;Yes;20;165;65;37000
LCH35016 CRL;LCH Markt CRL;SMB;Finserv;Russia;prospect;Small;1 Year;Analytics;Manager Level;No;Yes;No;No;30;110;63;39000
CHR68016 CRL;Christal Clear CRL;SMB;High tech;Italy;current customer;Huge;1 Month;CRM;Manager Level;No;Yes;Yes;Yes;23;86;48;47000
BEC51843 CRL;Becker Koeln CRL;SMB;Apparel;Japan;current customer;Large;6 Months;Database;C-Level;Yes;No;Yes;No;3;45;115;29000
BEC41828 CRL;Becker Stuttgart CRL;SMB;Manufacturing;France;current customer;Small;6 Months;ERP;Individual Contributor Level;No;Yes;No;No;28;137;71;19000
NSM51639 CRL;NSM Pumpentechnik AG CRL;Enterprise;Construction;Japan;prior customer;Small;1 Year;Portal;Manager Level;Yes;Yes;Yes;Yes;29;79;27;50000
AMA56133 CRL;Amadeus CRL;Enterprise;Goods;Russia;prior customer;Big;18 Months;Security;C-Level;Yes;Yes;Yes;No;28;153;45;73000
TEC14902 CRL;Technik und Systeme GmbH CRL;SMB;Manufacturing;UK;prior customer;Big;1 Month;Analytics;Manager Level;Yes;Yes;Yes;Yes;7;72;22;39000
A.I47034 CRL;A.I.T. GmbH CRL;Enterprise;Apparel;Russia;prior customer;Large;1 Year;Portal;Manager Level;No;Yes;Yes;No;19;221;120;67000
SOC56776 CRL;Societe Chimique Picardie SA CRL;SMB;High tech;Germany;prospect;Medium;1 Year;Database;Individual Contributor Level;No;No;Yes;Yes;3;74;47;19000
GEN83211 CRL;General Distributors Inc CRL;SMB;Apparel;Germany;prospect;Big;6 Months;CRM;Individual Contributor Level;Yes;Yes;Yes;Yes;12;91;124;31000
GEN79997 CRL;General Distributors GmbH CRL;SMB;Goods;India;current customer;Big;18 Months;Security;C-Level;Yes;No;Yes;No;9;61;151;17000
GEN73343 CRL;General Distributors Inc. CRL;Enterprise;Consumer Product;Russia;prior customer;Medium;18 Months;Identity Server;C-Level;No;No;Yes;No;26;120;20;47000
C.A58266 CRL;C.A.S. Computer Application Systems CRL;Fortune500;Retail;Japan;current customer;Large;1 Year;Analytics;C-Level;No;No;Yes;No;44;390;159;167000
AIR90861 CRL;Aircraft Products CRL;Enterprise;Goods;Japan;prospect;Large;2 Years;Database;Manager Level;Yes;No;Yes;Yes;9;95;23;48000
DEU28327 CRL;Deutsche Computer AG CRL;SMB;Finserv;Italy;prior customer;Medium;1 Year;Web Server;C-Level;No;No;No;No;22;44;73;32000
TAL41528 CRL;TALPA GmbH CRL;SMB;Goods;Brazil;current customer;Large;1 Month;CRM;Individual Contributor Level;No;Yes;No;No;7;95;103;22000
COM79193 CRL;CompSmart Inc. CRL;SMB;High tech;China;prior customer;Large;18 Months;Application Server;Individual Contributor Level;No;No;No;No;16;87;124;26000
J &31884 CRL;J & P CRL;Enterprise;Retail;India;prior customer;Small;1 Year;Web Server;Manager Level;Yes;Yes;No;Yes;24;61;81;71000
CAR50006 CRL;Caribbean Computer Supply Corp CRL;SMB;Goods;France;prospect;Large;6 Months;Database;Manager Level;Yes;Yes;Yes;Yes;15;89;20;15000
MAN40018 CRL;Mansur Computers. Inc. CRL;SMB;Goods;India;prospect;Huge;1 Month;ERP;Manager Level;Yes;No;Yes;No;28;96;85;24000
CAR43372 CRL;Carbor GmbH CRL;Enterprise;Construction;UK;prior customer;Medium;1 Month;Portal;C-Level;Yes;Yes;Yes;Yes;28;109;55;65000
SAP31874 CRL;SAPSOTA AG CRL;SMB;Apparel;North America;current customer;Small;1 Month;ERP;Individual Contributor Level;Yes;Yes;No;No;3;111;150;13000
SUD61299 CRL;SudaTech GmbH CRL;SMB;Healthcare;Italy;prospect;Large;18 Months;Application Server;Manager Level;Yes;No;No;Yes;4;129;93;36000
ETE30645 CRL;Etelko Textilien CRL;Fortune500;Healthcare;Brazil;current customer;Medium;1 Year;Web Server;C-Level;No;Yes;Yes;Yes;23;396;138;143000
SOF83404 CRL;Software Systeme GmbH CRL;Fortune500;Apparel;India;current customer;Big;1 Year;Security;C-Level;Yes;Yes;Yes;Yes;32;248;46;170000
COM52726 CRL;COMPU Tech. AG CRL;SMB;Healthcare;Italy;prospect;Medium;18 Months;Portal;Manager Level;Yes;Yes;No;Yes;15;65;36;50000
N.I61268 CRL;N.I.C. High Tech CRL;Enterprise;Apparel;Japan;prior customer;Small;18 Months;Portal;C-Level;Yes;No;No;Yes;21;67;135;67000
JAS99462 CRL;Jaspers Computers CRL;Enterprise;Goods;North America;current customer;Small;18 Months;Web Server;C-Level;No;No;Yes;Yes;6;235;143;71000
PC-37968 CRL;PC-World Stuttgart KG CRL;Enterprise;Healthcare;Italy;current customer;Small;1 Year;Portal;Manager Level;Yes;No;Yes;No;6;276;50;39000
ALP22677 CRL;Alpha-Systems GmbH CRL;Enterprise;Finserv;France;current customer;Large;18 Months;Database;Manager Level;Yes;Yes;No;Yes;20;121;48;73000
S.C56665 CRL;S.C.T. Electro CRL;Fortune500;Retail;France;current customer;Small;1 Year;Analytics;C-Level;No;Yes;Yes;No;23;412;61;143000
BIT59633 CRL;Bit Market CRL;Enterprise;Retail;Japan;current customer;Large;1 Year;Security;C-Level;No;Yes;No;Yes;13;293;29;68000
HTG23484 CRL;HTG Komponente GmbH CRL;Enterprise;Goods;Brazil;current customer;Medium;6 Months;Web Server;Manager Level;No;Yes;No;No;16;156;88;37000
MOT66964 CRL;Motomarkt Heidelberg GmbH CRL;Fortune500;Apparel;Russia;current customer;Small;1 Month;Security;C-Level;No;Yes;No;Yes;10;58;76;31000
NAP97429 CRL;Napoli Export CRL;SMB;Retail;India;prospect;Medium;2 Years;Identity Server;C-Level;No;Yes;No;Yes;15;101;68;42000
JAS22549 CRL;Jashanmal International Trading Co CRL;Enterprise;Retail;Brazil;prior customer;Small;6 Months;Analytics;C-Level;Yes;Yes;No;Yes;5;152;20;69000
ADE94799 CRL;Adecom SA CRL;SMB;High tech;UK;prior customer;Small;1 Year;Security;C-Level;No;Yes;Yes;Yes;20;118;132;65000
BER23777 CRL;Bernardin SA CRL;Enterprise;Retail;Italy;prior customer;Big;18 Months;Analytics;Manager Level;No;No;Yes;Yes;20;61;36;50000
NOR93433 CRL;Norwegian Import & Export Group CRL;Fortune500;Healthcare;Brazil;current customer;Huge;1 Year;Analytics;C-Level;Yes;Yes;Yes;No;44;307;175;152000
THO70102 CRL;Thomas Bush Inc. CRL;Fortune500;Apparel;Russia;current customer;Huge;1 Year;ERP;C-Level;Yes;No;Yes;No;37;273;67;169000
IND27434 CRL;Industrial Supplies Inc. CRL;Enterprise;Finserv;Japan;prior customer;Big;18 Months;Identity Server;Manager Level;No;Yes;Yes;No;5;183;37;63000
LIV79546 CRL;Live Insurance Inc. CRL;Enterprise;Goods;Japan;prospect;Big;6 Months;Application Server;C-Level;No;No;No;No;26;206;77;43000
DAV92787 CRL;Davis Integration System CRL;Enterprise;Healthcare;Russia;prospect;Small;1 Month;ERP;Manager Level;No;No;Yes;No;18;46;68;33000
INS59036 CRL;Insurance Company CRL;SMB;Healthcare;UK;prior customer;Huge;18 Months;ERP;C-Level;Yes;No;No;No;29;116;91;23000
PRI17344 CRL;Princeton Health Center CRL;Enterprise;Construction;Germany;prior customer;Big;2 Years;Analytics;Manager Level;No;No;No;No;15;258;75;48000
CAN71299 CRL;Candid International Technology CRL;SMB;Construction;Brazil;prospect;Small;6 Months;ERP;C-Level;Yes;Yes;Yes;Yes;17;115;32;38000
C-T22635 CRL;C-Tech Corp CRL;Fortune500;High tech;Japan;current customer;Large;1 Year;Security;C-Level;Yes;Yes;No;Yes;37;231;131;162000
MAF95564 CRL;Mafor Software Service Corp. CRL;Enterprise;High tech;Germany;prospect;Small;2 Years;Web Server;Individual Contributor Level;Yes;No;No;Yes;16;63;5;22000
AND70458 CRL;Andyna and Dynana Laboratories Inc CRL;Fortune500;High tech;Germany;prospect;Small;6 Months;Analytics;Manager Level;No;Yes;No;Yes;3;137;112;39000
DEP69170 CRL;Department of Defense CRL;SMB;Healthcare;Russia;prospect;Huge;1 Month;Security;C-Level;No;Yes;No;No;17;15;48;17000
PAL53674 CRL;Palo Alto Airways Inc. CRL;Enterprise;Finserv;Brazil;prior customer;Small;6 Months;CRM;C-Level;Yes;No;No;Yes;8;57;130;65000
HOT51963 CRL;Hotel Alfonso Del Vida CRL;Fortune500;High tech;India;current customer;Medium;1 Year;Analytics;C-Level;Yes;Yes;Yes;No;20;410;155;133000
LA 25574 CRL;La Quinta Hotel & Towers CRL;Fortune500;Construction;Italy;current customer;Medium;1 Year;Identity Server;C-Level;Yes;Yes;No;Yes;33;160;61;154000
ROG46357 CRL;Rogier Golf Resort YY CRL;Enterprise;Apparel;Brazil;prior customer;Big;1 Year;CRM;Individual Contributor Level;No;No;Yes;Yes;22;267;92;75000
PAR29473 CRL;Park Lane Hotel And Spa CRL;Enterprise;Goods;Russia;prior customer;Huge;6 Months;Web Server;Manager Level;Yes;Yes;Yes;Yes;6;265;155;59000
MED47735 CRL;Media Store CRL;SMB;Retail;Brazil;prior customer;Big;18 Months;ERP;Manager Level;No;Yes;Yes;No;28;287;67;38000
ADC59882 CRL;ADCOM COMPUTER CRL;Enterprise;Construction;Germany;prior customer;Medium;6 Months;Portal;C-Level;No;No;No;Yes;28;278;96;73000
ALP64336 CRL;ALPHA Center CRL;Fortune500;Manufacturing;Italy;current customer;Medium;1 Year;ERP;C-Level;Yes;Yes;No;No;17;188;80;154000
KET36075 CRL;Ketiv Technologies CRL;SMB;Goods;UK;prior customer;Medium;1 Month;Database;Individual Contributor Level;No;Yes;No;Yes;13;101;77;31000
TOR31428 CRL;Tornado Motorsport CRL;Enterprise;Goods;China;current customer;Large;18 Months;ERP;Manager Level;Yes;No;No;Yes;15;257;130;44000
HOT25473 CRL;Hotshot Racing CRL;Enterprise;Manufacturing;Japan;current customer;Huge;1 Year;Database;Manager Level;No;Yes;Yes;Yes;28;259;17;40000
TOR78647 CRL;Tornado Motorsports CRL;Enterprise;Consumer Product;China;prior customer;Huge;6 Months;Application Server;Manager Level;No;No;Yes;Yes;6;269;69;46000
COM84475 CRL;Computer Specialists Inc. CRL;Enterprise;Consumer Product;Japan;prior customer;Medium;1 Year;Security;C-Level;No;Yes;Yes;No;14;150;70;53000
LES22799 CRL;LES Sales Company CRL;SMB;Construction;Italy;current customer;Huge;6 Months;Security;Individual Contributor Level;Yes;Yes;No;No;25;58;83;43000
CAN52236 CRL;Candid International Technology CRL;Enterprise;High tech;China;prior customer;Large;2 Years;Portal;Manager Level;Yes;Yes;Yes;No;18;266;18;58000
PH 55365 CRL;PH Monitor Corporation CRL;SMB;Consumer Product;Italy;prospect;Big;2 Years;ERP;Individual Contributor Level;No;No;Yes;No;16;51;16;49000
CCS61400 CRL;CCS Industrial CRL;Enterprise;Construction;India;prior customer;Large;18 Months;Portal;Manager Level;Yes;No;Yes;Yes;17;250;46;43000
NOR99257 CRL;North Energy Ltd CRL;Fortune500;Apparel;India;current customer;Small;1 Year;Database;C-Level;No;No;No;Yes;28;279;25;48000
POW18472 CRL;Powers & Company CRL;Enterprise;Apparel;India;prior customer;Big;18 Months;Security;C-Level;No;Yes;Yes;Yes;12;243;19;46000
THO99638 CRL;Thomas World Distribution CRL;Fortune500;Manufacturing;Japan;current customer;Small;1 Year;Security;C-Level;Yes;Yes;Yes;Yes;21;518;53;139000
COM22546 CRL;Company World Incorporated CRL;SMB;Manufacturing;France;prospect;Medium;6 Months;Security;Manager Level;No;Yes;No;No;10;64;39;49000
COM84996 CRL;Compu Tech CRL;SMB;Retail;Germany;prior customer;Medium;6 Months;Application Server;Manager Level;Yes;No;Yes;Yes;6;275;19;50000
ALE99976 CRL;Alexander Inc. CRL;SMB;Finserv;North America;current customer;Small;1 Year;CRM;C-Level;Yes;No;Yes;No;39;286;24;145000
KAR79378 CRL;Karl Smith CRL;Enterprise;Construction;Germany;prior customer;Small;1 Month;Application Server;Manager Level;No;Yes;Yes;Yes;8;76;88;75000
HAL21508 CRL;Hallmann Anlagenbau GmbH CRL;SMB;Healthcare;Italy;prospect;Big;6 Months;Portal;Manager Level;Yes;Yes;Yes;Yes;26;125;109;27000
RIW32464 CRL;RIWA Headquarters CRL;SMB;Apparel;Russia;prospect;Medium;6 Months;CRM;Individual Contributor Level;No;Yes;Yes;Yes;22;127;144;46000
RIW52168 CRL;RIWA Regional Storage Trenton CRL;Enterprise;Goods;Italy;prior customer;Large;2 Years;Database;Individual Contributor Level;No;Yes;Yes;No;20;282;127;37000
RIW73528 CRL;RIWA Regional Warehouse Denver CRL;Enterprise;Retail;UK;prior customer;Medium;18 Months;Database;Manager Level;No;No;Yes;No;17;115;84;39000
FLA49025 CRL;Flatter & Asche AG CRL;Enterprise;Apparel;Brazil;current customer;Large;6 Months;Database;C-Level;Yes;No;No;Yes;7;114;10;47000
AND93397 CRL;Andrew Sands CRL;SMB;Apparel;Italy;prospect;Big;2 Years;Portal;C-Level;No;No;No;No;30;30;122;28000
JOH49489 CRL;John Taylor CRL;SMB;Healthcare;North America;current customer;Huge;6 Months;Application Server;Individual Contributor Level;Yes;Yes;Yes;Yes;21;110;57;48000
ZUB33178 CRL;Zuber AG CRL;Fortune500;Finserv;Japan;current customer;Huge;1 Year;Security;C-Level;No;Yes;No;No;47;480;169;142000
FEU22481 CRL;Feuerwehr Tuning AG CRL;Enterprise;Manufacturing;Japan;prior customer;Big;6 Months;ERP;C-Level;Yes;No;Yes;Yes;19;160;102;53000
WAL63419 CRL;Walther Maschinenbau GmbH CRL;Enterprise;Finserv;China;prior customer;Big;18 Months;ERP;Manager Level;Yes;Yes;Yes;Yes;18;166;30;75000
SCH55530 CRL;Schnelle Feuerwehr CRL;Fortune500;Manufacturing;Japan;current customer;Large;1 Year;ERP;C-Level;No;Yes;Yes;No;36;552;32;154000
EIN65934 CRL;Einmalkunde CRL;Fortune500;Consumer Product;India;prospect;Medium;1 Month;Identity Server;Manager Level;No;Yes;No;Yes;31;119;91;15000
PR 16282 CRL;PR Electronics France CRL;Enterprise;Finserv;Germany;prospect;Large;1 Month;ERP;Individual Contributor Level;Yes;Yes;No;No;22;54;122;15000
GLO75866 CRL;Global Industries PLC CRL;Enterprise;Consumer Product;North America;current customer;Big;1 Month;Database;Individual Contributor Level;Yes;No;No;No;26;50;78;31000
THE90693 CRL;The Wine Consignee Inc. CRL;Fortune500;Consumer Product;North America;prior customer;Small;1 Year;Analytics;Individual Contributor Level;Yes;Yes;Yes;Yes;10;262;88;43000
BZ 89260 CRL;BZ Wines Inc. CRL;Enterprise;Apparel;Germany;prospect;Large;1 Month;CRM;C-Level;Yes;No;Yes;No;21;122;154;55000
IDE62883 CRL;IDES US Inc. CRL;Enterprise;Manufacturing;China;prior customer;Big;1 Month;CRM;C-Level;No;No;No;Yes;7;188;155;53000
WAL56419 CRL;Wal-Mart CRL;Fortune500;Healthcare;UK;current customer;Big;1 Year;Portal;C-Level;Yes;Yes;No;Yes;38;207;116;138000
IDO72555 CRL;IDONWANAPAY  Stores CRL;Enterprise;Retail;Japan;prior customer;Medium;18 Months;Portal;C-Level;No;No;Yes;Yes;15;239;13;67000
SUP78670 CRL;Super-Mart CRL;Fortune500;Construction;France;current customer;Large;1 Year;CRM;C-Level;No;No;No;No;37;349;126;144000
KRO27320 CRL;Krogertsens CRL;Enterprise;Construction;India;prospect;Medium;1 Year;CRM;C-Level;No;No;Yes;No;6;85;67;58000
KRO47102 CRL;Krogertsens CRL;SMB;Consumer Product;Brazil;prospect;Small;6 Months;Portal;Individual Contributor Level;Yes;Yes;No;No;10;93;126;13000
MAM16965 CRL;Mamoun Darkazanli CRL;Fortune500;Manufacturing;Italy;prior customer;Medium;18 Months;CRM;Manager Level;No;No;No;No;25;164;96;66000
SOF86573 CRL;Software Warehouse CRL;SMB;Retail;Italy;current customer;Small;6 Months;Security;Individual Contributor Level;No;No;No;No;11;34;63;27000
GOU62079 CRL;Gourmet Market CRL;Fortune500;Retail;Italy;current customer;Small;1 Year;Analytics;C-Level;No;No;Yes;No;17;63;106;11000
EIN62429 CRL;Einmalkunde CRL;Enterprise;Healthcare;Germany;prospect;Small;2 Years;Portal;C-Level;Yes;No;No;Yes;22;181;22;74000
MUS26992 CRL;Muster Kunde CRL;Enterprise;Healthcare;Italy;prior customer;Big;1 Year;Web Server;C-Level;Yes;No;Yes;No;15;68;67;47000
CLI78481 CRL;Cliente 2 CRL;Fortune500;Manufacturing;Japan;current customer;Medium;1 Year;Database;C-Level;Yes;Yes;No;No;46;325;76;148000
HAV86065 CRL;Havers  Inc. CRL;SMB;High tech;India;current customer;Huge;1 Month;Analytics;Individual Contributor Level;Yes;Yes;No;No;25;78;41;33000
REM27254 CRL;REMA Superstore CRL;SMB;Finserv;France;prior customer;Huge;1 Year;CRM;Individual Contributor Level;Yes;No;No;Yes;13;113;75;20000
01M91257 CRL;01Megastore CRL;Enterprise;Construction;Japan;current customer;Small;6 Months;Portal;C-Level;No;No;No;No;12;291;106;58000
06M61739 CRL;06MegaStore CRL;Enterprise;Healthcare;Japan;prior customer;Small;1 Year;CRM;Manager Level;No;Yes;Yes;No;25;134;40;67000
CAR84372 CRL;Carmella Credit CRL;SMB;Finserv;India;prospect;Huge;2 Years;Web Server;C-Level;Yes;No;No;Yes;20;113;18;38000
HAV53982 CRL;Havers Inc CRL;Enterprise;Retail;France;prior customer;Big;18 Months;Database;C-Level;No;No;No;Yes;13;118;111;51000
COM63610 CRL;Computer Systems CRL;SMB;Apparel;UK;prospect;Huge;1 Year;ERP;C-Level;No;Yes;No;No;22;146;24;34000
DYN60966 CRL;Dynamic Industries CRL;Fortune500;Apparel;India;current customer;Medium;1 Year;Analytics;C-Level;No;Yes;Yes;Yes;34;360;145;131000
ANT47128 CRL;Antipolis CRL;Enterprise;Construction;China;current customer;Medium;18 Months;Analytics;C-Level;Yes;Yes;No;No;14;259;98;43000
PRA78025 CRL;Praxis Dr. M³ller CRL;Enterprise;Apparel;Brazil;prior customer;Medium;1 Year;Web Server;Manager Level;Yes;Yes;Yes;No;27;274;39;45000
PRA45313 CRL;Praxis Dr. Ernst & Dr. Weissing CRL;SMB;Construction;Russia;prospect;Huge;18 Months;ERP;Manager Level;Yes;No;No;Yes;7;133;107;47000
PRA14147 CRL;Praxis Dr. Rot CRL;SMB;Consumer Product;China;current customer;Large;1 Month;Analytics;Manager Level;Yes;No;No;No;31;146;61;43000
REM93343 CRL;REMA WH Regensburg CRL;Enterprise;Construction;North America;prior customer;Huge;6 Months;Portal;C-Level;Yes;Yes;No;Yes;7;242;91;74000
ERN54154 CRL;Ernst Brinkmann KG CRL;SMB;Retail;France;prospect;Small;1 Year;Application Server;C-Level;No;No;No;Yes;19;124;87;20000
BUI69603 CRL;Builders Depot CRL;SMB;Consumer Product;Brazil;prior customer;Large;6 Months;CRM;Individual Contributor Level;No;Yes;Yes;Yes;17;124;70;21000
CLI52062 CRL;Clinton Industries CRL;SMB;Apparel;Italy;prospect;Large;2 Years;Security;Manager Level;Yes;Yes;No;No;11;124;129;40000
AME88496 CRL;American Security Company CRL;Fortune500;Goods;Italy;current customer;Medium;1 Year;Application Server;C-Level;Yes;Yes;Yes;Yes;35;224;179;149000
CEN26768 CRL;Century Software.Com CRL;SMB;Finserv;India;prospect;Medium;1 Month;Portal;Manager Level;No;Yes;No;Yes;21;22;153;25000
WEB80945 CRL;Web Design Studio CRL;Enterprise;Consumer Product;India;prior customer;Small;6 Months;Security;Manager Level;No;No;Yes;No;26;83;14;75000
TIT53841 CRL;Titan Manufacturing CRL;Enterprise;Finserv;France;prior customer;Large;1 Year;Identity Server;Manager Level;No;No;Yes;No;23;177;41;38000
HOL77382 CRL;Holden & Associates CRL;Enterprise;Goods;France;prior customer;Big;1 Year;Database;C-Level;Yes;No;No;Yes;18;197;148;73000
MIL69723 CRL;Milton & Milton CRL;SMB;Consumer Product;Japan;prior customer;Large;6 Months;CRM;Manager Level;Yes;Yes;No;Yes;3;58;120;48000
BRI22152 CRL;Brighton Inc CRL;SMB;Construction;France;prospect;Huge;1 Month;Analytics;Individual Contributor Level;No;No;No;No;25;72;93;23000
